org,dest,km_linear,km_rota
2312106,4106852,2249.077779461315,3120.0
2312106,4107538,2481.164499979526,3466.0
2312106,4107801,2239.3437798331993,3163.0
2312106,4108007,2139.1561353775046,3045.0
2312106,4108205,2387.7672475552563,3332.0
2312106,4108320,2407.560836253466,3340.0
2312106,4108502,2463.0193768942063,3165.0
2312106,4108551,2290.89212183077,3179.0
2312106,4108957,2319.530119519651,3049.0
2312106,4109401,2378.1075861590734,3143.0
2312106,4110003,2201.3302658760686,3095.0
2312106,4110102,2321.772633520406,3032.0
2312106,4111100,2249.1133887514234,3123.0
2312106,4111605,2256.4022626508995,3154.0
2312106,4111902,2171.765728571086,3067.0
2312106,4112603,2154.103385791241,3137.0
2312106,4112801,2106.4561521381047,2918.0
2312106,4113007,2274.0004159095297,3176.0
2312106,4113205,2324.503462079852,2963.0
2312106,4113403,2117.7005084660104,2952.0
2312106,4114609,2462.703268814867,3442.0
2312106,4115002,2234.455308523093,3265.0
2312106,4115457,2393.3082761842224,3280.0
2312106,4115804,2518.9502538732218,3465.0
2312106,4115903,2254.4559889466045,3226.0
2312106,4116109,2342.466988932298,3264.0
2312106,4116406,2169.190586901608,3136.0
2312106,4116703,2401.1132209214556,3336.0
2312106,4116901,2224.5803322712645,3159.0
2312106,4117255,2505.0516526985666,3489.0
2312106,4117271,2315.4328713831133,3251.0
2312106,4118600,2415.979346854863,3111.0
2312106,4118709,2399.1440562508833,3097.0
2312106,4118907,2367.7342062673765,3322.0
2312106,4119152,2262.1707229536632,2885.0
2312106,4119251,2549.6834249686653,3529.0
2312106,4120200,2255.3935098109046,3293.0
2312106,4120408,2225.869555210579,3146.0
2312106,4120705,2117.7713041269876,2926.0
2312106,4121000,2286.1754705766225,3310.0
2312106,4121109,2268.011465976008,3182.0
2312106,4121356,2364.5025699759876,3299.0
2312106,4121802,2076.204197676182,2857.0
2312106,4122107,2224.8338922741914,3113.0
2312106,4122172,2266.0461301196924,3162.0
2312106,4123204,2161.8789025441047,2982.0
2312106,4123600,2153.842049211415,3124.0
2312106,4123824,2499.4156534453155,3445.0
2312106,4124103,2101.8894168226657,2888.0
2312106,4124400,2560.9981094385744,3558.0
2312106,4124707,2178.1745376226118,3006.0
2312106,4124806,2484.7854284440186,3306.0
2312106,4125001,2266.566101171695,3147.0
2312106,4125605,2370.3312513388582,3040.0
2312106,4125753,2475.227013264128,3449.0
2312106,4126009,2155.9144491880597,2974.0
2312106,4126272,2466.7516474881513,3299.0
2312106,4126306,2153.644980330257,2836.0
2312106,4126405,2113.8438862093126,2967.0
2312106,4127106,2221.0205455338855,3071.0
2312106,4128625,2345.869904154677,3338.0
2312106,4128807,2357.807837611355,3294.0
2312106,4200200,2484.152631061277,3217.881
2312106,4200309,2466.380252200741,3195.961
2312106,4200606,2472.613819966972,3197.0
2312106,4201505,2535.526122601918,3322.0
2312106,4201703,2420.315119689454,3133.177
2312106,4201901,2465.9478661129288,3196.912
2312106,4202073,2649.4223811285583,3405.0
2312106,4202099,2601.4918106819387,3462.0
2312106,4202131,2404.5839685124593,3083.0
2312106,4203154,2473.8757625328544,3230.0
2312106,4203402,2576.0817813871695,3300.0
2312106,4203907,2568.277486166119,3311.0
2312106,4203956,2550.4527717301826,3290.0
2312106,4204152,2578.575616402473,3302.0
2312106,4204194,2490.062549546699,3251.867
2312106,4204459,2547.160697350103,3390.0
2312106,4204509,2361.2408604601856,3029.0
2312106,4204806,2510.987389458669,3203.0
2312106,4204905,2623.6695701260364,3493.0
2312106,4205175,2559.596425641249,3342.0
2312106,4205191,2634.602514184169,3394.0
2312106,4206652,2604.405522789892,3384.0
2312106,4206900,2438.325478483869,3180.964
2312106,4207577,2513.131595196884,3230.0
2312106,4207684,2547.2959668062604,3318.0
2312106,4207858,2570.3386318844373,3405.0
2312106,4208104,2394.398185823722,3034.0
2312106,4208609,2555.331660471549,3308.0
2312106,4208708,2641.1413198445525,3407.0
2312106,4209177,2537.169582737911,3369.0
2312106,4209805,2471.1712526390083,3236.0
2312106,4210035,2537.0143504598377,3270.0
2312106,4210209,2453.776125286116,3176.0
2312106,4210555,2568.3277346956106,3367.0
2312106,4211058,2520.533056613151,3214.0
2312106,4211751,2507.3642320420568,3239.0
2312106,4212056,2517.224015195634,3250.0
2312106,4212239,2616.1148991658333,3501.0
2312106,4212809,2371.067351037093,3096.542
2312106,4212908,2592.672160893449,3401.0
2312106,4213500,2406.501551270646,3152.981
2312106,4213708,2474.295531108768,3279.518
2312106,4214003,2442.7320430942295,3239.697
2312106,4214508,2445.485838599548,3224.922
2312106,4215307,2450.2813865919125,3239.232
2312106,4216008,2615.727711638761,3411.0
2312106,4216107,2541.108480047795,3375.0
2312106,4216404,2663.725625364077,3423.0
2312106,4216602,2451.865989837579,3172.0
2312106,4217550,2585.1278467290404,3448.0
2312106,4217709,2646.3588334781807,3398.0
2312106,4217907,2522.150034561121,3239.0
2312106,4218251,2443.5019240354286,3155.0
2312106,4218350,2579.8608947820426,3381.0
2312106,4218608,2473.0095690187563,3217.429
2312106,4218806,2627.32408254718,3402.0
2312106,4218905,2531.4034195179606,3324.0
2312106,4219150,2546.9941016230046,3270.0
2312106,4219309,2508.539223400123,3219.0
2312106,4219507,2563.813835775606,3325.0
2312106,4219606,2575.0679955090095,3355.0
2312106,4219853,2571.6760945024903,3317.0
2312106,4300638,2935.2174037826453,3794.0
2312106,4300646,2651.926132661129,3458.0
2312106,4300802,2695.371439443795,3414.0
2312106,4301107,2835.444653540811,3670.0
2312106,4301552,2620.7241892943307,3385.0
2312106,4301636,2786.9624356770814,3564.0
2312106,4301909,2844.1267291443496,3669.0
2312106,4301958,2692.188085973387,3505.0
2312106,4302055,2631.4722260143103,3407.0
2312106,4302352,2759.832199195166,3516.0
2312106,4302378,2706.702559318818,3635.0
2312106,4302501,2866.799156581027,3789.0
2312106,4302659,2775.640017140029,3681.0
2312106,4302709,2862.284264811662,3692.0
2312106,4303301,2818.2291449595195,3734.0
2312106,4303558,2713.2976432369323,3484.0
2312106,4303707,2803.802354848873,3878.0
2312106,4303905,2764.207174938995,3619.0
2312106,4304200,2847.2154033226752,3785.0
2312106,4304358,3067.148354976473,4000.0
2312106,4305157,2672.5353530327557,3494.0
2312106,4305371,2642.641528509669,3403.0
2312106,4305439,3264.8223538770717,4123.0
2312106,4305504,2677.9368945046203,3435.0
2312106,4305587,2773.9410426159625,3548.0
2312106,4305603,2742.8476862376933,3564.0
2312106,4305702,2745.28958159985,3619.0
2312106,4305801,2670.3963696091673,3473.0
2312106,4306502,2912.827839214008,3804.481
2312106,4306601,3054.8973083280703,4046.0
2312106,4306734,2727.8661663924076,3863.0
2312106,4306908,2937.044915533108,3774.0
2312106,4306973,2648.1855070413253,3392.0
2312106,4307203,2617.590335628387,3413.0
2312106,4307500,2771.5725478193276,3562.0
2312106,4307807,2788.8431505478325,3710.0
2312106,4308003,2871.4399241816905,3864.0
2312106,4308078,2790.6869749368047,3690.0
2312106,4308300,2760.3299646733226,3580.0
2312106,4308409,2912.593957376592,3897.0
2312106,4308458,2791.8247532887776,3605.0
2312106,4308904,2642.131299297397,3395.0
2312106,4309001,2777.7483146078853,3724.0
2312106,4309100,2728.197569902021,3533.0
2312106,4309159,2796.9060293843563,3625.0
2312106,4309407,2722.7979720403064,3495.0
2312106,4309803,2649.6280263675876,3397.0
2312106,4310405,2756.5864424496035,3711.0
2312106,4310702,2612.2184476096104,3374.0
2312106,4311106,2928.409440929476,3999.0
2312106,4311130,2885.084517641801,3736.0
2312106,4311155,2820.425852490865,3682.0
2312106,4311502,3017.6570426063968,3917.0
2312106,4311627,2763.5423212440915,3532.0
2312106,4311775,2728.240593351518,3497.0
2312106,4312252,2853.334053960535,3700.0
2312106,4312385,2740.123428545403,3520.0
2312106,4312401,2787.491679834091,3663.0
2312106,4312427,2748.1539053506904,3543.0
2312106,4312674,2721.4362707034265,3524.0
2312106,4313037,2929.7442333428385,3840.0
2312106,4313201,2736.822221074307,3499.0
2312106,4313391,2860.1771574851905,3803.0
2312106,4313466,2679.803607138916,3479.0
2312106,4313656,2802.4232025706133,3571.0
2312106,4313706,2701.950603216069,3535.0
2312106,4314068,2828.5733358575926,3823.0
2312106,4314159,2786.064377686045,3693.0
2312106,4314506,3051.235802818868,3960.0
2312106,4314704,2641.018059018443,3442.0
2312106,4315073,2784.311169721764,3836.0
2312106,4315156,2779.710588505262,3768.0
2312106,4315305,3109.901081302647,4199.0
2312106,4316105,2664.07382238018,3466.0
2312106,4316303,2824.3024451409888,3902.0
2312106,4316709,2750.613193700593,3577.0
2312106,4316972,2979.647109447949,3905.0
2312106,4317202,2775.7111879656422,3836.0
2312106,4317756,2722.0261820714745,3529.0
2312106,4318424,2621.5752899125023,3380.0
2312106,4318465,2760.8874060742723,3590.0
2312106,4318481,2759.4562443402156,3528.0
2312106,4318507,3023.740796579096,3831.0
2312106,4318606,2604.1836355918635,3339.0
2312106,4318614,2773.4831398247297,3538.0
2312106,4318804,2970.381763949931,3802.0
2312106,4319109,2727.0499402211467,3580.0
2312106,4319364,2692.056259412144,3514.0
2312106,4319505,2770.1235460784496,3527.0
2312106,4319737,2734.606773771539,3580.0
2312106,4319752,2748.8293565357917,3508.0
2312106,4320008,2783.0672574320406,3610.0
2312106,4320230,2719.4036998742185,3651.0
2312106,4321006,2754.3938712203485,3552.0
2312106,4321402,2684.483129087003,3592.0
2312106,4321857,2654.5591755182113,3446.0
2312106,4322707,2837.575149561047,3758.0
2312106,4322905,2607.5465947786993,3346.0
2312106,4323358,2664.6418093036646,3436.0
2312106,5000708,2271.816284062728,3605.0
2312106,5001003,1882.487559755217,2601.0
2312106,5001904,2100.671801281777,3136.0
2312106,5002100,2446.463747002062,3676.0
2312106,5002902,1862.8166040932942,2438.0
2312106,5003108,2152.9575383130036,3547.0
2312106,5003454,2271.199847441051,3385.0
2312106,5003801,2302.319680893089,3437.0
2312106,5003900,1969.5399756776858,2618.0
2312106,5004502,2299.323154877902,3477.0
2312106,5004809,2425.7221353261184,3417.0
2312106,5005608,2303.0421987055847,3673.0
2312106,5005707,2346.310840452313,3433.0
2312106,5006309,1852.5452140977043,2562.0
2312106,5007406,2094.3152054396164,2818.0
2312106,5007695,2083.4433414881246,2787.0
2312106,5008404,2314.7701233788334,3428.0
2312106,5100250,1840.816676964356,2493.0
2312106,5100409,1845.4964547489153,2573.0
2312106,5100508,2030.2462647930915,3132.0
2312106,5101902,2094.75490261755,2870.0
2312106,5103106,1464.309132331256,1990.0
2312106,5103379,2101.263947762604,2784.0
2312106,5103502,2032.926281040534,3115.0
2312106,5103809,2259.8507968919266,3319.0
2312106,5104559,1750.415604957509,2388.0
2312106,5105002,2267.244531431765,3341.0
2312106,5105200,1918.8037378676675,2777.0
2312106,5105234,2173.2365613202437,3249.0
2312106,5105507,2374.372150571596,3452.0
2312106,5105622,2209.470136386104,3228.0
2312106,5106000,2025.7988639006126,3162.0
2312106,5106158,2017.2822639724443,2703.0
2312106,5106190,1723.0223724557716,2369.0
2312106,5106208,1862.245109125218,2796.0
2312106,5106257,1602.5474192731524,2497.0
2312106,5106455,1824.8712496236535,2854.0
2312106,5106752,2320.0966136564234,3375.0
2312106,5107354,1449.7669033319949,2016.0
2312106,5107875,2164.49138852273,3429.0
2312106,5107909,1800.18039859844,2490.0
2312106,5107958,2182.815634470328,3176.0
2312106,5108006,1926.6723733967776,2732.0
2312106,5108055,1715.4607826705176,2339.0
2312106,5108303,1685.8902655109898,2363.0
2312106,5108402,2015.0530060348408,2940.0
2312106,5200175,1238.6178486650554,1789.0
2312106,5200209,1552.438642946185,2364.0
2312106,5200555,1302.1810895563792,1845.0
2312106,5201702,1676.2939463096668,2348.0
2312106,5203302,1472.7824838337838,2376.0
2312106,5203559,1447.8328991090434,2348.0
2312106,5203575,1300.293024062829,1847.0
2312106,5203906,1575.9393556856153,2402.0
2312106,5204201,1582.2758625325648,2174.0
2312106,5204250,1645.4524221782578,2357.0
2312106,5204706,1278.4543809007841,1836.0
2312106,5204805,1449.8409429353796,2224.0
2312106,5204854,1432.0037341177933,1968.0
2312106,5205000,1418.40906084683,2031.0
2312106,5205406,1400.1341353831433,2016.0
2312106,5205802,1368.0606365212927,1931.0
2312106,5206206,1339.2009443144327,2112.0
2312106,5206404,1391.8166849073502,1959.0
2312106,5207402,1577.0119271344104,2130.0
2312106,5207535,1472.1871837662054,2174.0
2312106,5208103,1228.0874050178468,1747.0
2312106,5208301,1000.0741453616315,1446.0
2312106,5208509,1513.2149858621058,2314.0
2312106,5209705,1503.9106246629606,2033.0
2312106,5209804,1348.1820411323154,1976.0
2312106,5210000,1466.8470150948804,2017.0
2312106,5210158,1392.7132771047477,2011.0
2312106,5210802,1832.692984923548,2415.0
2312106,5211404,1467.9547238330977,2037.0
2312106,5212303,1435.7069562816018,2324.0
2312106,5212808,1284.928785409513,1812.0
2312106,5212907,1536.3650226409995,2342.0
2312106,5213087,1169.745214632194,1820.0
2312106,5213509,1026.3919757459487,1515.0
2312106,5213707,1605.4655716442396,2255.0
2312106,5213806,1546.4703980776342,2366.0
2312106,5213905,1503.7786398959647,2118.0
2312106,5214002,1446.279001198372,1970.0
2312106,5214408,1510.0226217372797,2071.0
2312106,5214705,1405.3395791763385,2045.0
2312106,5214879,1312.7344036969525,1863.0
2312106,5215256,1275.2036519085138,1751.0
2312106,5215306,1424.591771627106,2281.0
2312106,5215702,1534.875550659424,2097.0
2312106,5216304,1754.4412886424896,2443.0
2312106,5216403,1609.3819223477171,2160.0
2312106,5216452,1759.6824978256761,2396.0
2312106,5217401,1454.084035243882,2248.0
2312106,5218789,1527.5014004914683,2336.0
2312106,5218805,1681.0436786497983,2236.0
2312106,5219209,1470.3308536854495,2270.0
2312106,5219407,1841.7541799494093,2514.0
2312106,5219506,1446.8472299053788,2025.0
2312106,5219738,1463.164522382667,1999.0
2312106,5220009,1163.775357398462,1730.0
2312106,5220264,1460.301667578776,2337.0
2312106,5220686,1091.1549077345448,1547.0
2312106,5221809,1462.4573438505197,2251.0
2312106,5222203,1176.9244968578316,1640.0
2501401,1100015,3043.8500370959364,4491.0
2501401,1100098,2896.4012250644396,4409.0
2501401,1100130,3007.69128610562,4783.0
2501401,1100148,3049.8951287610353,4504.0
2501401,1100296,2995.3883716246473,4463.0
2501401,1100338,3318.230574206,5021.0
2501401,1100346,3043.7975059574737,4538.0
2501401,1100502,3024.152217991037,4469.0
2501401,1101005,3096.321261471019,4674.0
2501401,1200054,3827.2099916742195,5737.0
2501401,1200179,3619.753358782389,5476.0
2501401,1200328,4079.3064424987842,6069.0
2501401,1200385,3568.3833511798443,5384.0
2501401,1200427,4160.6076031345565,6058.0
2501401,1200450,3603.5012468215323,5424.0
2501401,1300102,2971.253887255038,6058.0
2501401,1300631,2991.978298201576,6059.0
2501401,1300805,2719.7535165788527,6136.0
2501401,1301209,3129.4842474472753,6245.0
2501401,1301605,3531.232220544742,6698.0
2501401,1301803,3978.461488634652,5970.0
2501401,1301902,2660.3015580303927,6080.0
2501401,1301951,3636.635300690052,nao existe caminho entre os dois locais
2501401,1302504,2869.6556251913125,5911.0
2501401,1303007,2536.191230290372,nao existe caminho entre os dois locais
2501401,1303403,2459.9342611343745,3435.0
2501401,1303502,3567.4718642335033,5640.0
2501401,1303601,3446.4125920881047,nao existe caminho entre os dois locais
2501401,1303700,3714.878455693646,7011.0
2501401,1400027,3145.5604539185783,6745.0
2501401,1400456,3120.2204921903426,6803.0
2501401,1501402,1607.9312122631143,2219.0
2501401,1501451,2258.534575058014,3155.0
2501401,1501725,1986.6381299464633,2771.0
2501401,1501907,1557.5707355989348,2303.0
2501401,1501956,1373.122969311136,1962.0
2501401,1502764,1771.361771781077,2212.0
2501401,1502905,1571.0068921463596,2209.0
2501401,1503077,1429.3441650710201,2113.0
2501401,1503101,1928.701812728589,2874.0
2501401,1503507,1479.7300914470572,2161.0
2501401,1503606,2341.0555894917356,3217.0
2501401,1504307,1536.7470689638558,2166.0
2501401,1504406,1555.5860868170746,2224.0
2501401,1504950,1415.6045709141629,2158.0
2501401,1505205,1712.6610759243686,2708.0
2501401,1505403,1467.4907565382096,2061.0
2501401,1505437,1844.8508331964306,2382.0
2501401,1505494,1470.1011103462472,1979.0
2501401,1506161,1640.4767731783684,2260.0
2501401,1506187,1482.9314412616336,2068.0
2501401,1506195,2265.4565292363277,3068.0
2501401,1507151,1525.621957434866,2032.0
2501401,1507458,1520.5957419472022,1973.0
2501401,1507805,1901.1855696180796,2741.0
2501401,1507961,1560.5611799572139,2174.0
2501401,1508084,1787.4713325673845,2389.0
2501401,1508159,2091.6173276677578,2919.0
2501401,1600055,2068.0308712308056,2949.0
2501401,1600154,2118.058106454817,2929.0
2501401,1600600,1958.159821831209,2736.0
2501401,1701309,1516.6605590377994,1867.0
2501401,1702000,1765.5964959489545,2384.0
2501401,1702554,1436.3219408978223,2119.0
2501401,1703073,1398.9029785722828,1811.0
2501401,1703305,1474.4881815855915,1965.0
2501401,1703826,1427.6752395562603,1894.0
2501401,1703867,1661.2085203929855,2314.0
2501401,1706001,1581.1987653261065,2002.0
2501401,1707207,1577.453388879598,2099.0
2501401,1707306,1652.0355696701902,2391.0
2501401,1707652,1670.7569014463438,2328.0
2501401,1708254,1514.2366643965158,2014.0
2501401,1708304,1555.1320497067052,2056.0
2501401,1709302,1506.7179914594844,1988.0
2501401,1711100,1525.7022740945931,1989.0
2501401,1712454,1423.4425516658775,1879.0
2501401,1712504,1667.8694925943416,2257.0
2501401,1712702,1328.3082915474254,1879.0
2501401,1713957,1504.7997411047038,1879.0
2501401,1714302,1413.258411114961,1847.0
2501401,1715101,1450.588767842031,1969.0
2501401,1716307,1559.429068984342,2017.0
2501401,1716505,1465.3463363636297,1967.0
2501401,1717008,1469.6838262060664,2103.0
2501401,1717503,1675.0608465107205,2370.0
2501401,1720200,1397.9046905411396,2072.0
2501401,1720655,1532.6703191703057,2188.0
2501401,1720903,1402.8281465887155,1904.0
2501401,1721307,1461.1344845759031,1909.0
2501401,2100055,1395.8050258229748,1988.0
2501401,2100402,1196.9786705891001,1596.0
2501401,2100600,1304.3300928785977,1832.0
2501401,2100709,1129.7063956778425,1562.0
2501401,2100956,1231.8366146917253,1901.0
2501401,2101004,1136.0831735031436,1592.0
2501401,2101251,1112.776155948889,1485.0
2501401,2101608,1141.6245030517953,1525.0
2501401,2102077,1141.0459129765666,1531.0
2501401,2102705,1094.2208839541488,1589.0
2501401,2102903,1361.3679977607792,1989.0
2501401,2103000,929.9611797195817,1303.0
2501401,2103174,1342.7355473687185,1904.0
2501401,2103604,1054.189696686389,1501.0
2501401,2104057,1345.2952196365902,1808.0
2501401,2104073,1292.6300544371616,1635.0
2501401,2104099,1237.8814413644461,1627.0
2501401,2105401,1095.362278008012,1483.0
2501401,2105427,1388.7808827903013,2047.0
2501401,2105500,1370.5043423043774,2062.0
2501401,2105609,1095.1374466935324,1489.0
2501401,2105807,1132.2448304333686,1531.0
2501401,2106102,1121.7180163978924,1444.0
2501401,2106904,1195.2431127932705,1667.0
2501401,2107209,1049.3054488367875,1436.0
2501401,2107308,1001.2036902923365,1301.0
2501401,2107357,1275.557548239955,1790.0
2501401,2107704,987.2089891745363,1272.0
2501401,2108108,1170.612456870903,1563.0
2501401,2108207,1085.1998882161085,1472.0
2501401,2108256,1229.7250242526334,1709.0
2501401,2108454,1063.9698991319724,1429.0
2501401,2108603,1218.1317916014766,1646.0
2501401,2109106,1056.9244208404507,1431.0
2501401,2109205,1082.5670302668252,1457.0
2501401,2109270,1231.491070311818,1681.0
2501401,2110005,1234.4843801631343,1718.0
2501401,2110039,1284.5478051889527,1819.0
2501401,2110302,1073.4346954030711,1453.0
2501401,2110401,1016.0690797446453,1395.0
2501401,2110500,1190.0079365030454,1730.0
2501401,2111029,1298.5941221834812,1790.0
2501401,2111532,1503.0975149682859,2125.0
2501401,2111607,1175.6942227008944,1455.0
2501401,2111672,1124.847952750925,1547.0
2501401,2111763,1350.7346717295804,2076.0
2501401,2112100,1026.8351853956772,1427.0
2501401,2112274,1217.1103646989363,1727.0
2501401,2112308,1082.035696916223,1454.0
2501401,2112902,1151.1419035228612,1602.0
2501401,2200608,859.2270101008751,1163.0
2501401,2201309,1210.0299383665044,1614.0
2501401,2201408,834.6027664056217,1158.0
2501401,2201770,829.2928185770419,1129.0
2501401,2201903,1073.712344134315,1410.0
2501401,2201988,882.0515559318297,1165.0
2501401,2202117,778.571270554594,993.0
2501401,2202133,674.0129315957264,895.0
2501401,2202208,829.4482474687336,1149.0
2501401,2202505,959.7631392401918,1277.0
2501401,2202604,741.137469347627,1025.0
2501401,2202752,984.6493617729659,1286.0
2501401,2203354,873.0358343270296,1091.0
2501401,2203404,743.3190456608381,970.0
2501401,2203453,813.2387811058653,1089.0
2501401,2204154,645.7486555421353,857.0
2501401,2205151,700.2795706643383,981.0
2501401,2205201,689.1487828343907,899.0
2501401,2205508,861.2665983359994,1199.0
2501401,2205557,878.1291827555008,1204.0
2501401,2205607,990.5452396354582,1269.0
2501401,2205904,997.5399728958914,1302.0
2501401,2206100,905.5232918927511,1173.0
2501401,2206209,916.1851974847125,1241.0
2501401,2207504,894.5243576937472,1207.0
2501401,2207777,706.7627241082778,944.0
2501401,2207793,845.1033212723613,1222.0
2501401,2207934,820.3018332139386,1107.0
2501401,2208106,680.4673481402477,973.0
2501401,2208908,1136.7055868511004,1452.0
2501401,2209104,750.4684849635541,994.0
2501401,2209906,775.449611019709,1086.0
2501401,2209971,885.8014367494328,1154.0
2501401,2210300,648.3330203499572,835.0
2501401,2210359,878.1300669898287,1213.0
2501401,2210607,896.2959737983776,1189.0
2501401,2211001,876.2523347359405,1233.0
2501401,2211407,799.0310994641568,1084.0
2501401,2211704,767.1119322511487,1018.0
2501401,2300309,500.9282732612955,696.0
2501401,2300754,655.913703785279,808.0
2501401,2300804,554.2969380587639,723.0
2501401,2301406,511.58289360927984,674.0
2501401,2301901,484.1654257568311,658.0
2501401,2302057,802.4791762168006,1032.0
2501401,2302305,714.7566529856961,905.0
2501401,2302404,565.352045375263,827.0
2501401,2302800,548.7175543040318,758.0
2501401,2303931,509.83090389233905,713.0
2501401,2304509,721.8554375056517,924.0
2501401,2305001,705.1276824987101,941.0
2501401,2305209,648.5327186495371,892.0
2501401,2305308,726.7258946719236,943.0
2501401,2305605,610.4302666254036,861.0
2501401,2305654,670.0369083661011,995.0
2501401,2305803,686.9413768283348,935.0
2501401,2305902,684.1054701824027,944.0
2501401,2306504,494.8789560613496,663.0
2501401,2306553,680.600427504825,854.0
2501401,2306801,404.97494705731765,591.0
2501401,2307601,380.46621779284874,511.0
2501401,2308005,692.4796805058344,890.0
2501401,2308500,533.750888260335,743.0
2501401,2308609,590.7289757383398,932.0
2501401,2308807,718.7674105255348,931.0
2501401,2308906,679.2826017633594,847.0
2501401,2309003,710.4105261511228,922.0
2501401,2309102,515.9164328369869,668.0
2501401,2309409,654.1831988309668,908.0
2501401,2309607,480.44262884160264,612.0
2501401,2310001,402.71173992908115,527.0
2501401,2310407,552.8187319779206,741.0
2501401,2310852,468.3367330344924,598.0
2501401,2311108,464.6641134126159,649.0
2501401,2311207,565.6509792489818,760.0
2501401,2311306,484.6170817177379,687.0
2501401,2311504,375.62464938183217,496.0
2501401,2311900,534.268381415314,723.0
2501401,2312106,532.1905514694016,730.0
2501401,2312403,564.732090423512,700.0
2501401,2312502,390.4205157975481,551.0
2501401,2312908,679.2272058077152,871.0
2501401,2313005,456.9483849431759,702.0
2501401,2313203,627.2683810853331,927.0
2501401,2313351,593.2979353936001,781.0
2501401,2313401,743.0757087093517,957.0
2501401,2313559,601.9677917019897,750.0
2501401,2313807,608.0409195806673,755.0
2501401,2400406,369.07938449059657,545.0
2501401,2400505,336.5711597786325,499.0
2501401,2400901,324.61226928331376,481.0
2501401,2402105,139.67786947163114,205.0
2501401,2402303,305.49716880742255,431.0
2501401,2403202,380.05568950567147,544.0
2501401,2403301,372.560132941094,532.0
2501401,2403608,115.34968130215574,178.0
2501401,2403806,211.01520515865008,288.0
2501401,2404200,51.0836665067381,103.0
2501401,2405108,197.01041322955547,278.0
2501401,2405702,198.09699941458118,266.0
2501401,2406205,75.93570020176854,117.0
2501401,2406502,183.6953381535369,271.0
2501401,2406601,80.7566772424762,155.0
2501401,2406700,182.88499996821218,261.0
2501401,2407005,378.70029338796803,540.0
2501401,2407302,358.71547754255835,521.0
2501401,2407708,39.33004678087521,66.655
2501401,2408201,68.70351032073684,127.0
2501401,2408300,55.79999794509866,93.0
2501401,2408409,311.6493762556138,457.0
2501401,2408805,187.65977509886997,277.0
2501401,2409407,357.57704387633504,520.0
2501401,2410256,268.0027457833026,407.0
2501401,2410405,155.87589718093463,191.503
2501401,2410900,139.42886124852814,209.0
2501401,2411601,202.79387822941115,309.0
2501401,2411809,245.32850121905446,395.0
2501401,2412559,184.65579083295327,236.507
2501401,2413300,84.31130881212118,127.0
2501401,2413359,280.84645652381784,441.0
2501401,2413706,121.89007711732798,169.0
2501401,2414159,200.4746323690433,284.0
2501401,2414407,171.25920394686625,212.806
2501401,2500205,355.9063370850673,481.0
2501401,2500304,81.07494487823546,104.0
2501401,2500536,164.63474101424205,255.0
2501401,2500809,45.5527674433631,63.0
2501401,2501203,112.25868408223862,147.0
2501401,2501401,mesma cidade,mesma cidade
2501401,2501534,140.31326344231582,203.0
2501401,2501609,116.5299955223144,172.0
2501401,2502904,315.486545471823,464.0
2501401,2504074,204.6967002691731,293.0
2501401,2504850,208.59508854362167,307.0
2501401,2505238,42.812156221183756,52.0
2501401,2505279,36.61955742672818,60.0
2501401,2505501,285.6086135850688,416.0
2501401,2506004,104.56331819306087,139.0
2501401,2506301,57.85930436697981,75.0
2501401,2507200,106.52309344929584,173.0
2501401,2508406,355.13497515674965,523.0
2501401,2509339,100.71136004837956,145.0
2501401,2509503,117.5609016198775,155.0
2501401,2509701,276.93444869358865,359.0
2501401,2510501,143.77214612958636,246.0
2501401,2510808,262.6234470195063,364.0
2501401,2511301,329.3725811624322,445.0
2501401,2511806,58.301479255819466,83.0
2501401,2512507,127.99541464455814,200.0
2501401,2512721,31.959534273642497,68.0
2501401,2513307,398.3371318830156,552.0
2501401,2513703,47.83320030439411,75.0
2501401,2514552,364.0422186062529,511.0
2501401,2514602,262.660167204062,380.0
2501401,2514701,200.7729863983823,335.0
2501401,2515104,108.92712049315566,202.0
2501401,2515302,52.21437354975108,66.0
2501401,2516102,161.43460861752195,246.0
2501401,2516508,212.58935625932628,307.0
2501401,2516706,258.0133908245335,394.0
2501401,2516904,375.85817925304207,528.0
2501401,2517100,222.26821254640254,335.0
2501401,2517209,364.4287375487382,518.0
2501401,2600054,137.77048020893272,171.0
2501401,2600807,234.78090105121763,344.0
2501401,2601003,288.4714080701974,405.0
2501401,2601706,241.8532787327613,365.0
2501401,2602001,566.9662374055928,783.0
2501401,2602100,338.46643421952115,459.0
2501401,2602704,126.5086263076618,185.0
2501401,2603405,374.5998300590515,503.0
2501401,2603702,279.9778129395038,396.0
2501401,2603926,457.47137704466945,593.0
2501401,2604205,235.21998207080102,330.0
2501401,2604502,183.03322460723356,266.0
2501401,2604601,102.2945634965229,142.0
2501401,2605152,654.9456801201264,840.0
2501401,2605301,535.5157536977889,744.0
2501401,2605459,421.1789753764615,222.0
2501401,2605905,221.03699432449125,284.0
2501401,2606101,156.63776812965958,219.0
2501401,2606507,343.54499015499414,465.0
2501401,2606804,130.13497122549532,163.0
2501401,2608206,225.49097713263774,305.0
2501401,2608602,321.61829933068276,448.0
2501401,2608800,266.3099014307738,376.0
2501401,2609105,127.65429720483661,191.0
2501401,2609154,374.94890700177655,541.0
2501401,2609204,258.2492020829167,344.0
2501401,2609808,547.9657834959894,710.0
